tweet_id,brand,text,intent
1543690,TMobileHelp,Update : @115911 @TMobileHelp woooooooow ! So you cancel my order ?!?!? https://t.co/K4Tla7LdI0,subscription_cancellation_refund
1717,AmazonHelp,"@AmazonHelp My package just got here. All good, thank you!",order_delivery_issue
2263288,AdobeCare,"@115777 guys, you just won the award for the worst customer service ever seen. I'm going to cancel all my subscriptions immediately. Hope at least that can be done without any issue",complaint_poor_service
2985570,Uber_Support,@Uber_Support request a ride at 10.50 am today. The can arrived in 2 mins. The driver refused the ride saying he wants to go home. But did not cancel the trip and drove off. 6 mins later he cancelled the trip and I am being charged cancellation fee for driver having cancelled!,billing_payment_dispute
1543394,Uber_Support,"@129622 @115873 Uber Jihad? r u kidding me? WTF do u mean by unpleasant experience?
The uber driver was smelling curry or onion? 4 fuck sake grow up lady!😂🤣",order_delivery_issue
2984567,AmazonHelp,@AmazonHelp Just a vauge some time in the next 3 days with no further tracking info. It really is starting to look like your systems are getting overwhelmed.,order_delivery_issue
2265742,SouthwestAir,@SouthwestAir @126260 did the flight to PHX 286 board and take off? They left me behind because of the emergency,flight_travel_disruption
1549852,UPSHelp,"@115817 my iPhone X has been ""out for delivery"" since 9:31am. Where can I see a time-window of when it arrives? 1ZE10Y190463459946",order_delivery_issue
2267212,AirAsiaSupport,@AirAsiaSupport Oh okay then! Thank you :),feedback_praise_resolution
2986128,Ask_Spectrum,@Ask_Spectrum internet outage in NYC 10034?,service_outage_connectivity
790910,VirginAmerica,"@VirginAmerica I’ve already started Gifted! Will skip thru for a few, then check some Wonder Woman then get some shut eye🤷🏾‍♀️ Thanks for being awesome https://t.co/mJEKjb57H1",feedback_praise_resolution
2270009,AppleSupport,I finally give in and update my laptop now my morning has been hijacked it's been over an hour 🤔 thanks @115858 😐,technical_hardware_software_bug
1551230,AskPlayStation,@AskPlayStation hi. I’m trying to sign in to my psn app I haven’t been on in a while and my phone is off. So I can’t get the verification,account_access_security
2271289,GWRHelp,@GWRHelp 15:16 from Fratton to Salisbury is delayed (after original 15:08 from Portsmouth Harbour was cancelled) and I'm going to miss the connecting bus from Salisbury to Warminster. Will the connecting bus wait?,flight_travel_disruption
1545183,UPSHelp,@UPSHelp thank you for the quick response ! Building my customer trust again,feedback_praise_resolution
2270441,AlaskaAir,@AlaskaAir from all of us on Flight 19 after the #OrlandoFiasco - thank you for the great service. This crew was amazing!,feedback_praise_resolution
1546899,DoorDash_Help,@116584 Been trying @116584 on and off for months. In different cities. Same thing. Inaccurate orders. No easy way to get a refund. A waste.,subscription_cancellation_refund
2986137,Ask_Spectrum,"@Ask_Spectrum is there an outage in Inwood, Upper Manhattan?",service_outage_connectivity
1547935,TMobileHelp,"@115911 You sent defective phone. I sent back, you sent replacement w/o battery. Charged me $20 return fee. $11 shp. $40 battery. Sucks.",billing_payment_dispute
2270456,AirAsiaSupport,"@115798 It's XE748Y. The flight was delayed 2hrs bc of weather, but it took over 30 mins to get off the plane due to umbrellas & 1hr to get bags.",flight_travel_disruption
2269355,AmazonHelp,@AmazonHelp Here is the tracking. 69710237343,order_delivery_issue
2265328,TfL,@TfL 061984431730 I assumed looking at what I'd been charged would show if it's been applied thanks,billing_payment_dispute
1551490,AmericanAir,"@AmericanAir Thanks for the impersonal reply, faith restored!👌🏼",feedback_praise_resolution
2265120,comcastcares,"@comcastcares Lol yeah it’s connected. Have reset modem, router, etc. speed been like this for days. About to switch to centurylink",service_outage_connectivity
9953,AmericanAir,@AmericanAir Hi! Can you please give me a phone number to call to check flight status? Thank you!,feedback_praise_resolution
2981852,AmazonHelp,@AmazonHelp Yes i tried all of those things. Even went to my neighbors to check left and right of my house nothing. What’s upsetting is it says driver delivered to a recipient. Called support not much help there either was told to wait until 4pm tommorow 🤐 twice in a month unbelievable!!!!,order_delivery_issue
2980412,AdobeCare,@117341 I've been on hold for over 30 min. what does a girl gotta do 😭😫,complaint_poor_service
2631,AppleSupport,"@AppleSupport iPhone 7+, iOS 11.1",technical_hardware_software_bug
1637,Postmates_Help,@Postmates_Help order was messed up. Got a $5 refund when I deserve my money back. Food tasted horrible.,subscription_cancellation_refund
2270993,MicrosoftHelps,"@MicrosoftHelps About 3 months ago last time and when i try to login i get error message to change my password. I've changed it so many times, change my email address even but nothing helped. Account reputation is in good standing so i don't know what else is the matter. Not travelling",account_access_security
2271229,Delta,Caught a killer sunrise on a @Delta flight this morning! https://t.co/dkpGWTa9JL,flight_travel_disruption
2263752,MicrosoftHelps,"Hey @MicrosoftHelps is https://t.co/UahHOSpxUX broken right now or is this how it normally behaves? Constantly redirects to password re-entry in 3 seconds, unable to 2FA.",account_access_security
3500,BofA_Help,"@BofA_Help Thanks for the call, pls let me know if you need any information from me to help fast track ur research",feedback_praise_resolution
1547213,AmericanAir,"This is Main Cabin “Extra” on @AmericanAir flight, after the premium fares charged. Is Basic Economy in cargo? Stick with #StarAlliance 🙄 https://t.co/2WYEZMxbOp",billing_payment_dispute
2986706,airtel_care,@airtel_care pls I ve done 5gb I see no reason why airtel will still activate my blackberry plan..I beg in name of God refund my money plsss,subscription_cancellation_refund
2264844,SpotifyCares,"@SpotifyCares Hey have you found a solution to Spotiamb hijack? Changing password, signing out etc doesnt work and its been going on for a while now

https://t.co/4BQwYFDhs4",account_access_security
2266654,Uber_Support,@Uber_Support I have been waiting for more than 15 mins and tried reaching this driver his phone was switched off. He should have informed me before hand or shouldn’t have accepted the ride. I’ve been charged for this ride. Pls let me know the solution. https://t.co/fUJDo5MWK2,billing_payment_dispute
791624,AppleSupport,@AppleSupport why is there no way to disable stickers in imessage for the iPhone on iOS 11? i don’t use stickers and it slows things down,technical_hardware_software_bug
787214,AmazonHelp,When @126705 deliver your @115821 parcel and it’s soaking!! 😠,order_delivery_issue
2983625,AppleSupport,@AppleSupport updated to the newest IOS and now my speaker isn’t work when playing music/videos ? But works fine when a call/ FaceTime comes through? HELP PLEASE,technical_hardware_software_bug
2264547,UPSHelp,@115817 Liars! First the driver didn't bother to come to the door. Then I was lied to by 6 customer svc reps. I never got the package after being assured that I would. #SHAMEONUPS #UPSSUCKS #UPSFAILURES,order_delivery_issue
11320,sprintcare,Been calling sprint all week! Been on hold for a whole hour with @115714 today and still haven't resolved my issue! I'm calling @118156 💯,complaint_poor_service
791477,AmazonHelp,"@AmazonHelp waiting for 2 parcels, was due for delivery yday, you said you attempted delivery but didn’t, know they’re due on the 17/10/17",order_delivery_issue
788805,AskLyft,@115879 hey can I get a refund for the ride I just had?,subscription_cancellation_refund
1549910,AskPlayStation,"@AskPlayStation I rest to defaults but when trying to sign in it said can't sign into playstation network, network might be busy",account_access_security
2983475,UPSHelp,When it’s 9pm and your overnighted package (from yesterday) still isn’t here. Wtf @115817 @UPSHelp,order_delivery_issue
2264855,SpotifyCares,"@SpotifyCares your social media team is sound and good at their job, but can we just agree that this song is pretty much the forgotten hit that defined a generation?",technical_hardware_software_bug
11555,AskLyft,@AskLyft I tried calling my driver multiple times to find him and he didn’t answer and I was just charged a cancelation fee... https://t.co/yH6W6XXlqd,billing_payment_dispute
2981934,TMobileHelp,"@115913 TMobile sucks, it has the worst customer service and sells damaged refurbished phones at full retail price to new customers. I hate TMobile and will he switching over my phone carrier as soon as I can. I would never recommend TMobile to anyone.",complaint_poor_service
2266058,AppleSupport,"@AppleSupport heard the new update is lagging and is super slow, so once that’s fixed then i’ll update it.",technical_hardware_software_bug
1544763,AskPlayStation,@AskPlayStation Hi. I need help recovering my password on my sign in email at PSN. Please help me.,account_access_security
3823,Tesco,@Tesco make that on hold for 20 mins - really first class service - erm not https://t.co/NPwoeX9w54,complaint_poor_service
1545912,comcastcares,@comcastcares having an issue with my connection. Any word of an outage?,service_outage_connectivity
784430,GWRHelp,@GWRHelp 8.19am Redland-Bristol Temple Meads. The minimum fare might be why also.,billing_payment_dispute
2987073,ArgosHelpers,"@118374 Boycotting Argos; reserved item at half price but when went to collect said item wasn’t in stock, when checked item availability myself in same store; was available at full price only! #ArgosScam @116245 @ArgosHelpers",product_inquiry_availability
1549414,AmazonHelp,@AmazonHelp Like I said it's been cancelled for months. Everytime I think that I still have it when I get charged I go to manage my account and this happens https://t.co/xS1xrdHIop,billing_payment_dispute
8542,AppleSupport,@115858 needs to figure it’s shit out. My phone won’t stop freezing & closing apps 🙄😡,technical_hardware_software_bug
2263828,Delta,"Trying to upgrade to delta one- called delta last night and got one price, today the airport gives me a higher price, then I️ call Delta just now and they give me a different price - three different prices confusing - not happy for a red eye @824 @Delta",flight_travel_disruption
9037,CoxHelp,@CoxHelp nice try. those well-trained workers caused my outage & your phone rep must’ve had a bad day. goodbye @116021 hello @115955,service_outage_connectivity
1548892,Uber_Support,@115873 You guys have the worst customer service.,complaint_poor_service
2645,AppleSupport,@115858 when will the bug in the calendar app be fixed? I upgraded to iOS 11.1 and it still crashes when iOS 11.03,technical_hardware_software_bug
2270026,AppleSupport,"Oi @AppleSupport since the latest iOS update, replies to any texts I write appear in my feed BEFORE my original text! Any solutions available?",technical_hardware_software_bug
11165,SpotifyCares,"@SpotifyCares Sure, thank you very much.",feedback_praise_resolution
789017,AmazonHelp,"WOW - one search on a very specific Amazon product, and I get email spam within 10 minutes selling exact same product line. @AmazonHelp",product_inquiry_availability
787240,TMobileHelp,@TMobileHelp my internet is down,service_outage_connectivity
9709,XboxSupport,@XboxSupport my gears of war 4 wont launch it goes on the loading screen and boots me off the game,technical_hardware_software_bug
1550742,AlaskaAir,Have to give a big #shoutout to Gabe at @AlaskaAir’s social media. Took the time to check in/respond to a frustrated customer. #roadwarrior,feedback_praise_resolution
2264209,AmericanAir,@AmericanAir Managed to get on the latter flight. Thanks to Eduardo at hate D42 for being so nice and giving me much needed therapy.,flight_travel_disruption
2266334,Ask_Spectrum,"Hey @Ask_Spectrum, is there some sort of outage in my area here in Arizona? My wifi was working & then all of a sudden it stopped working, even though the WiFi icon is still showing. Please fix ASAP!",service_outage_connectivity
786205,AmericanAir,Thanks @AmericanAir for cancelling my flight and sending me to DC... really great for my aniexty,flight_travel_disruption
1543938,AskPlayStation,@AskPlayStation i'm getting an error code every time i try to sign in but everything is up on psn,account_access_security
1543925,AskPlayStation,@AskPlayStation someone is logging into my account and I changed my password and someone is still on it,account_access_security
2987898,VirginTrains,@VirginTrains Just frustrating as a Season Ticket holder when others are getting away without paying the proper fare.,billing_payment_dispute
6919,AppleSupport,"@AppleSupport I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?",technical_hardware_software_bug
792018,AskPlayStation,@AskPlayStation after i upgrade my account cannot sign in. it stucks on Please wait... Please help! https://t.co/sJzsfvHLQ6,account_access_security
1546086,Delta,"@Delta pathetic customer care.after holding for 90mins, no help offered to solve my problem except to pay $3800 to change my flight",flight_travel_disruption
9829,AppleSupport,@AppleSupport started before downloading 11.1 (was never able to download 11.0.3). hasn't gotten better since update,technical_hardware_software_bug
3585,AmericanAir,@AmericanAir what’s going on with flight 301 DTW > DFW? Delayed over 3 hours. Will it be canceled?,flight_travel_disruption
1549845,Tesco,"@Tesco why do you sell these cappuccinos at £2.50, whilst @sainsburys at £2.00 and @117250 at £1.99? And no these are not special offers https://t.co/nbcnpCtTSw",product_inquiry_availability
791672,AmericanAir,@AmericanAir TERRIBLE way to treat Exec Platinum customer. Diverted flight for safety reasons. Refusal to waive fare difference Home. Boo.,billing_payment_dispute
2268239,AmericanAir,"Wow, @AmericanAir . I just had the worst customer service experience ever! A customer service rep hung up on me mid conversation. #Disrespected #AmericanAirlines
#AmericanAir",complaint_poor_service
1549817,XboxSupport,Call Of Duty: Loading Screen 2 https://t.co/LVcv9630md,technical_hardware_software_bug
1550128,CoxHelp,"@CoxHelp I guess it’s an outage in the La Mesa region, but thank you for getting back to me.",service_outage_connectivity
785218,comcastcares,@116136 Thanks for the unannounced 'scheduled' maintenance in Tucson. A heads-up would be nice,feedback_praise_resolution
2983579,UPSHelp,The @3510 found delivery in Malta regularly while @115817 has problem. Very nice company for to safe,order_delivery_issue
2265735,SouthwestAir,"@SouthwestAir Oh we got rebooked. With a flight that has 2 stops, adds several hours to our flight and no notice of it until we tried to board our original flight and got rejected at the gate. So a short flight turns into 5 hours.",flight_travel_disruption
1543322,AppleSupport,@AppleSupport I got the iPhone X on AT&T network. I keep getting a could not activate iPhone message!!! I don't have iOS 11. HELP!,account_access_security
2265849,SouthwestAir,@SouthwestAir what is up with delays from MSP to MCI and now MCI to MKE. Gate agents haven’t answered. Had an appointment at 10:30pm.,flight_travel_disruption
1773,AppleSupport,"@AppleSupport I just get a white screen and nothing loads. After a short time, it just closes/crashes. Thanks for the reply.",technical_hardware_software_bug
1551735,Delta,@Delta. Just waited 30 minutes to change my flight. Transferred me to skymile number and was disconnected. Now what number do it call,flight_travel_disruption
2266600,Uber_Support,@Uber_Support we were also charged 3 times for 1 uber. please explain this too.,billing_payment_dispute
9867,Delta,@Delta has the worst customer service I have ever experienced. Spent two hours on the phone due to ignorant operators & nothing was resolved,complaint_poor_service
2980784,ChipotleTweets,Thank you @ChipotleTweets for the great discount for #Halloweenday . You made my day,feedback_praise_resolution
2981794,UPSHelp,@UPSHelp @115817 Terrible service today. I’ve been on hold for 45 minutes only to be disconnected - TWICE!,complaint_poor_service
2263725,CoxHelp,@216083 @CoxHelp Agreed we're going on a multiple day outage / partial outage for this area. Degraded upstream going all the way down to 0.15Mbps,service_outage_connectivity
789860,MicrosoftHelps,@MicrosoftHelps Got it done https://t.co/gdKlOOwKYP update new issue,technical_hardware_software_bug
786617,Uber_Support,@Uber_Support I do not see a place to leave a note. All I see are drop down menus. I received a credit but want a refund as I do not use Uber often.,subscription_cancellation_refund
791679,SpotifyCares,"Hello @115888, i forgot my password! I need help to rescue my password. Can you help-me?",account_access_security
5663,BofA_Help,@BofA_Help Thank you call me tomorrow afternoon 3:00 pm (706)614-7640,feedback_praise_resolution
2271278,Delta,On our way to Hollywood for the night. Long story..... A couple complimentary @Delta medallion upgrades mean we are the only passengers in 1st class on this flight! https://t.co/JarmW4u8gl,flight_travel_disruption
786762,AmazonHelp,@AmazonHelp I am getting no calling option as unable to sign in,account_access_security
2987356,Uber_Support,Yo @115873 Im not tryin to get double charged here so figure it out... my trip was $14 not $22. https://t.co/o9fziBlNbo,billing_payment_dispute
787787,idea_cares,"@idea_cares I have sent all the details. Request you to take an action as soon as possible 🙏
Thank you!",feedback_praise_resolution
2984722,AppleSupport,@AppleSupport My iPhone X wont charge passed 80% unless i reboot it countless times,technical_hardware_software_bug
2266026,Ask_Spectrum,@Ask_Spectrum my internet is down in Ohio. I have power cycled my modem half a dozen times. Internet was fine an hour ago and now nothing.,service_outage_connectivity
2270455,AirAsiaSupport,@660646 >> We appreciate your patience and understanding. Thank you and have a great day - Ed,feedback_praise_resolution
2987879,Ask_Spectrum,@Ask_Spectrum Internet out for about an hour now.... pc’ed the router and tried multiple devices to connect without any luck.... any eta?,service_outage_connectivity
304,AirbnbHelp,@AirbnbHelp I've just sent you a message with details. Thanks for your help,feedback_praise_resolution
2264074,XboxSupport,@XboxSupport someone keeps signing into my account but I know for a fact I’m the only one with my account on my Xbox. It’s also locked with my Microsoft password,account_access_security
3643,AskAmex,@AskAmex Unfortunately it said that my account was temporarily locked out of the system still,account_access_security
2270988,MicrosoftHelps,"@MicrosoftHelps Thanks for the advice but it has not helped. I have had to do a full factory reset and lose all of my contacts, messages, apps, etc",feedback_praise_resolution
1551424,Uber_Support,Hey @115877 - why is food preparation and delivery a 90-minute process in SF? What’s even the point?,order_delivery_issue
2984563,AmazonHelp,@AmazonHelp My confirmation email says “shipped with AMZL US”,order_delivery_issue
2269847,Uber_Support,@Uber_Support @115873 If a driver cancelled the trip b4 arvng @ pickup pt. why I am being charged with the cancellation fee. Is this the policy Uber relying on. Bad way of business,billing_payment_dispute
10475,VerizonSupport,Our cable is down so my mom called @115722. She’s been on hold for over an hour. This is ridiculous,complaint_poor_service
10343,sprintcare,"@sprintcare Ok thank you, will talk then",feedback_praise_resolution
1549335,Ask_Spectrum,@115955 why is my internet down?,service_outage_connectivity
2983659,AmazonHelp,@AmazonHelp I am on the delivery page right now if u can provide me nearest location it will b very helpful,order_delivery_issue
1548109,Delta,On my @Delta flight heading back from @17099 - busy day of meetings discussing #TwitterSWAG 💙 https://t.co/tj8FfVxlZG,flight_travel_disruption
2983449,UPSHelp,Its 9:25 pm. You're not out for delivery still @115817 driver. I know you're not. Delayed for a second time...,order_delivery_issue
1544673,SpotifyCares,@SpotifyCares i'm on iOS 10.3.3 and version 8.4.23! :),technical_hardware_software_bug
6657,AppleSupport,@AppleSupport My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,account_access_security
2985720,SW_Help,@SW_Help @124609 @119696 Thank you do you know what the issue is with the southern railway as this is the 2nd time this week.,feedback_praise_resolution
1544671,SpotifyCares,"@SpotifyCares i have an iPhone 6! It's working now, thank you :)",feedback_praise_resolution
2268181,AmericanAir,"@AmericanAir The flight to Phoenix was bad, customer service was horrible. Flight to EWR was fine till stuck on plane. @660088 & I have pics to show what happened. Worst experience ever! Will be flying @SouthwestAir @116450 @JetBlue in future if situation on both flights isn't addressed.",flight_travel_disruption
3058,comcastcares,@116406 @116136 It might be your router. Does it need an update?,service_outage_connectivity
2263170,AskPlayStation,"@AskPlayStation when reinstalling system software for update 5.01, it says all data will be lost. Is this true? Or will I keep my data?",technical_hardware_software_bug
2266323,Ask_Spectrum,Total internet outage for hours on Friday night. @115955 literally makes me miss Comcast.,service_outage_connectivity
11398,CoxHelp,@CoxHelp how do you determine if there is an outage,service_outage_connectivity
791978,Uber_Support,@115873 driver started the trip even before he arrives. Had to cancel it but I was charged for the trip. How refund?,billing_payment_dispute
4083,TMobileHelp,@115911 @116688 The code doesn't work and I was just charged for a movie 😡,billing_payment_dispute
1548881,Uber_Support,You’d think signing up to be an UberEATS driver wouldn’t be so difficult,order_delivery_issue
2986421,SpotifyCares,"@SpotifyCares I was charged the full Spotify premium fee but I was on Spotify student, if I resubscribe will I be refunded the extra cost?",billing_payment_dispute
1544714,sprintcare,really though all I want to do is use my new Iphone X but @sprintcare @115714 activation isn't working and it's getting late and I am so sad,account_access_security
2263840,Delta,@Delta @Delta I bet @SouthwestAir wouldn’t have left me stranded at the airport. #droppedtheball,flight_travel_disruption
790171,AmazonHelp,@AmazonHelp why are prime members charged to use Pass My Parcel in Bristol but not London?,billing_payment_dispute
1543464,AlaskaAir,@AlaskaAir Thanks for the reply. Is there any way to push out info before departure time elapses? Lack of info is #frustrating,feedback_praise_resolution
670,AmazonHelp,@115845 They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!,order_delivery_issue
5335,AmericanAir,"@AmericanAir just sent me an email giving me 20k miles for a flight delay I complained about on Twitter. Nice job, my friends.",flight_travel_disruption
788709,Uber_Support,@Uber_Support I was charged two $5 cancellation fees today and I can’t find anywhere on your website to send a complaint.,billing_payment_dispute
2263548,AppleSupport,@AppleSupport Thank you for the reply and concern it is appreciated. I’m currently running IOS 11.1.,technical_hardware_software_bug
4487,AskPlayStation,@AskPlayStation Hi&thanks for kindness and support my issue was about my ISP.,feedback_praise_resolution
2267654,CoxHelp,"@CoxHelp internet service down in Cleveland area, thanks.",service_outage_connectivity
1214,SouthwestAir,Celebrated Halloween on a @southwestair flight with my pumpkin spice @15890 and a delicious (free) @115927 O… https://t.co/GGPGaaFVq2 https://t.co/gnCxPEsaEv,flight_travel_disruption
1544962,AppleSupport,@AppleSupport I️ see a lot people been having issues with iOS 11.1 where a box pops is with a question mark when typing the letter I️.,technical_hardware_software_bug
2986271,AirAsiaSupport,@AirAsiaSupport I booked one ticket to Bali but the flight was canceled. Then I asked to change the flight to JOG. I got no notification nor any refund even when the distance is only half of the original distance and the ticket should be much cheaper. I want my money back!,subscription_cancellation_refund
2269301,AmazonHelp,"@AmazonHelp 
Useless cust service on phone. Waiting 3 weeks for a refund, made 3 calls and still nothing. No call back yesterday as promised. Very disappointed and I need the money back now.",subscription_cancellation_refund
1544609,SpotifyCares,@SpotifyCares thank you for your great customer support and prompt help. Great job to your team!,feedback_praise_resolution
2268163,AmericanAir,Flight from PHX to Santa Barbara on @AmericanAir delayed for almost 3 hrs. No wonder it's losing @127663 market share https://t.co/FPWrkMyJwD,flight_travel_disruption
1448,AskPayPal,@AskPayPal Been locked out of my account for 2 hrs. 2 different agents have “reset my account for me” & still no dice as soon as they get off phone,account_access_security
2270453,AirAsiaSupport,"@AirAsiaSupport Hi, can I please have an update on this situation? My partner and I were given a delayed certificate citing a technical issue but no further info & staff actually said on the day that it was bad weather?! Which is it?",flight_travel_disruption
1550464,AskAmex,@AskAmex why am I getting charged a 5.95 monthly fee when it says it’s only $1 and zero if I direct deposited more than $500 in the month which I have.,billing_payment_dispute
9380,SpotifyCares,@SpotifyCares Yes! It is a constant problem on the iOS 11 update. Like I said I’m not the only 1 encountering the problem.,technical_hardware_software_bug
2265706,SouthwestAir,@SouthwestAir I was very upset when my flight was cancelled tonight cuz I was afraid of missing the Aggie game tomorrow but your agent on the phone was very helpful in rebooking us in order to get home in time for the game. Downfall we have to drive to Tampa,flight_travel_disruption
2980555,UPSHelp,"@UPSHelp My package has been rescheduled two days in a row. Third time gonna be a charm or nah? Because I have way better things to do than wait on your drivers to not show up.

1Z2FX8990308253125",order_delivery_issue
2984519,AskCiti,"worst customer service I've seen,1month waiting for a solution and every response I receive is more disappointing than the other @117176",complaint_poor_service
2264501,British_Airways,@British_Airways Great - shall I dm you my questions? Thank you!,feedback_praise_resolution
784395,Delta,@Delta Thanks for clearing the gate! I was really starting to regret that second Diet Coke 😳 #GateBlocked #Still❤️U,flight_travel_disruption
8598,Uber_Support,@115877 @117518 am I going to get a refund...? https://t.co/67jUGLxYLH,subscription_cancellation_refund
8200,UPSHelp,Thanks @115817 for losing my fucking package. 😡I️ want my damn iPhone,order_delivery_issue
2986555,SpotifyCares,@SpotifyCares Thank you :*,feedback_praise_resolution
1549996,British_Airways,@British_Airways thanks for a great flight to Las Vegas on Friday and shout to jordan and Kelsey #1stclassservice 👌🏼,flight_travel_disruption
1543674,Delta,Thank you @Delta for having amazing customer service reps and taking care of my situation. No longer panicking about it 😅,feedback_praise_resolution
2981689,Ask_WellsFargo,I forgot my username and password for my Wells Fargo app 🤦🏻‍♀️ #fail,account_access_security
2267156,AirbnbHelp,@115783 really screwed up and charged me a random $416 on top of my booking for no reason. Apparently there's some bug on the mobile app. What the...?! How is this not a P0 and fixed immediately? These random charges are not acceptable!!,billing_payment_dispute
2263767,AskPapaJohns,@AskPapaJohns any promo code for zipcode 94580?,billing_payment_dispute
1547472,ArgosHelpers,@ArgosHelpers i sent you 3 tweets and you don’t acknowledge any. Don’t you care about 2 branches delivery poor service? 🤔 https://t.co/x2Z7mqr9l8,order_delivery_issue
2985160,Ask_Spectrum,@Ask_Spectrum is there an outage in Brooklyn 11220?,service_outage_connectivity
2263375,AskPayPal,@AskPayPal Hi there. I’m having some trouble accessing my account. I’ve tried resetting the password but my old number is attached to the account and my security question answers aren’t working.,account_access_security
2269690,Uber_Support,"@Uber_Support I'm getting the same response over & over again that my complaint is valid but it can't be addressed as it's for a trip older than 30 days.
How am I supposed to raise a complaint within 30 days when I'm charged for it ONE GODDAMN YEAR later?
Please issue the REFUND.
I'm tired now",billing_payment_dispute
5139,AmazonHelp,Just ordered @115877. Let’s see what gets here first. My package from @115821 which has been “On It’s Way” since 1:22am or the food. #TheRaceIsOn,order_delivery_issue
1551247,CoxHelp,@CoxHelp got an internet outage in 92782 since 5pm. Called and got a service appointment for in a week ? I just wanted to know about outages,service_outage_connectivity
1548041,sainsburys,"@sainsburys I ask whoever is doing the papers and they say ""no sorry they've not been sent again"". Even when i do online delivery never get one?",order_delivery_issue
2985574,SpotifyCares,"@SpotifyCares I cannot find the email address linked to my premium account and nor do I have the password, is there anything you could do?",account_access_security
1549196,AirAsiaSupport,@AirAsiaSupport My flight pen-kul have been rescheduled. I would like to move my flight to a new time (16:45). Booking no: HNQNSA,flight_travel_disruption
2981081,Uber_Support,@115877 no longer help by phone? This hold music is DEATH!! Why charge customer's account before knowing if there's a driver available?! Then the refund takes much longer😒,order_delivery_issue
4223,SouthwestAir,@SouthwestAir thanks for letting us be 10! https://t.co/77LkhO370D,feedback_praise_resolution
2268211,AmericanAir,My sleeping quarters in #CLT airport courtesy of @AmericanAir . Thanks for the multiple (maintenance) delays & making sure all your travelers had a room to stay because of missed flights last night. #AAemployees really need to partner with #CMPD on the airport rules. #majorfail https://t.co/R0XAOZG2gU,flight_travel_disruption
2981016,Uber_Support,@115873 so how can I contact support? I had my friend use my code for a free ride and instead she got charged and I never got the credit.,billing_payment_dispute
2980257,AppleSupport,I got the new fucking iPhone 8 @AppleSupport and my phone keeps fucking freezing: it’s brand new. Done with you.,technical_hardware_software_bug
8679,SpotifyCares,@SpotifyCares No problems with iOS.,technical_hardware_software_bug
2985096,Uber_Support,Not cool @115873 for increasing pricing and benefiting financially during a tragic shooting in #NYC. #Uber https://t.co/eXVR2ignWb,billing_payment_dispute
1550545,ChipotleTweets,Thank you to @479894 @41616 and @ChipotleTweets for providing food for the press box staff at tonight’s football game!,feedback_praise_resolution
1546616,Postmates_Help,@Postmates_Help Took an hour and a half to get me cold food. Quoted me 45 bucks and charged me 66.,billing_payment_dispute
791648,Uber_Support,"@Uber_Support Appreciate your help however this is the same form I filled out yesterday around noon CST, still no response from them.",feedback_praise_resolution
2980550,UPSHelp,@UPSHelp Can you guys tell me when my package will actually ship? It's been delayed 2 times now.,order_delivery_issue
2271253,Delta,"@Delta you can give 2500 sky miles for a baggage delay but can't do a thing for keeping your customers in the dark, on a plane that was supposed to leave 3 hours ago for an hour?? then stranded at MSP overnight?",flight_travel_disruption
2981911,AmazonHelp,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/vsek7LMUpu,account_access_security
5023,SpotifyCares,@SpotifyCares They're back now. I was on my phone's 4g earlier. I don't know what happened but when I connected to my wifi it returned. Thank you though.,feedback_praise_resolution
4956,AmazonHelp,@AmazonHelp I have no option but to see if my delivery arrives on the scheduled date. But I will contact customer services if it doesn't arrive on time.,order_delivery_issue
2986122,Ask_Spectrum,"@Ask_Spectrum is there an outage in the area , 11362? Have no internet",service_outage_connectivity
1547133,comcastcares,"@comcastcares Thanks for your response! No, just youtube. Been 2-3 days now, and its on all devices (roku, fire stick, ios, mac) connected to same router.",service_outage_connectivity
8018,comcastcares,@comcastcares how long is outage for maintenance going to last in #Houston? Trying to celebrate #WorldSeries,service_outage_connectivity
4863,AmazonHelp,@AmazonHelp They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯,order_delivery_issue
2266576,Uber_Support,"@Uber_Support It means by giving a name of dynamic pricing , you loot your customers.
#UberChor",billing_payment_dispute
787278,SouthwestAir,"First flight for Millie. Her reaction... ""Airplane!"" @SouthwestAir https://t.co/cRlIhgfcXg",flight_travel_disruption
2269731,Uber_Support,"@115877 fully played me this morning, your site is beyond rubbish! Keeps freezing till the time frame to order is over! No breakfast delivery for us! 😞😡",order_delivery_issue
2268736,SpotifyCares,"@SpotifyCares I'm having trouble signing up for the Hulu+Spotify Premium deal and it's just not working for me, I have canceled my subs on both websites and did the process over all again and it still doesn't work, I hope I'm not charged twice. Help me get the $4.99 thing done TY",billing_payment_dispute
1549298,Uber_Support,@115873 @119983 Driver collected extra cash. No one responding to the complaint. #patheticService #Cheated #noUber,order_delivery_issue
